type	sample.sample_id	laboratory_procedure.laboratory_procedure_id	file_id	file_description	file_format	file_location	file_name	file_size	file_status	file_type	md5sum
file	BENTO-BIOS-1430428	BENTO-LAB-001	BENTO-FILE-1430428	qRT-PCR output	txt	NA	1465_OncotypeDXqRTPCR.txt	318	released	text	d46c2199368876ae14dc41a667a08f36
file	BENTO-BIOS-1433922	BENTO-LAB-001	BENTO-FILE-1433922	qRT-PCR output	txt	NA	1469_OncotypeDXqRTPCR.txt	318	released	text	b652cc74897122fa892a73c9be4ed428
file	BENTO-BIOS-1436505	BENTO-LAB-001	BENTO-FILE-1436505	qRT-PCR output	txt	NA	1474_OncotypeDXqRTPCR.txt	317	released	text	1082599acb60a815eda2fe679c8ee724
file	BENTO-BIOS-1461831	BENTO-LAB-001	BENTO-FILE-1461831	qRT-PCR output	txt	NA	1498_OncotypeDXqRTPCR.txt	315	released	text	94a3eeab1cd00a283bc956dfa39bab4f
file	BENTO-BIOS-1463281	BENTO-LAB-001	BENTO-FILE-1463281	qRT-PCR output	txt	NA	1501_OncotypeDXqRTPCR.txt	316	released	text	ab22cc76055b81fc8c35b3950bf2f813
file	BENTO-BIOS-1556895	BENTO-LAB-001	BENTO-FILE-1556895	qRT-PCR output	txt	NA	1578_OncotypeDXqRTPCR.txt	314	released	text	783c80e4c7d5c9440223ec2b05af1eab
file	BENTO-BIOS-1570679	BENTO-LAB-001	BENTO-FILE-1570679	qRT-PCR output	txt	NA	1588_OncotypeDXqRTPCR.txt	315	released	text	63b5c37a3c81804ac052b9917e2213d2
file	BENTO-BIOS-1608525	BENTO-LAB-001	BENTO-FILE-1608525	qRT-PCR output	txt	NA	1618_OncotypeDXqRTPCR.txt	315	released	text	0d441e8529a11a19b9c46b1203af5231
file	BENTO-BIOS-1612428	BENTO-LAB-001	BENTO-FILE-1612428	qRT-PCR output	txt	NA	1625_OncotypeDXqRTPCR.txt	319	released	text	1bb4ce6ea9e25eaf7f84ff612ddf711c
file	BENTO-BIOS-1639357	BENTO-LAB-001	BENTO-FILE-1639357	qRT-PCR output	txt	NA	1653_OncotypeDXqRTPCR.txt	319	released	text	4a8daf0b2127539e205dbee3d0866f69
file	BENTO-BIOS-1641577	BENTO-LAB-001	BENTO-FILE-1641577	qRT-PCR output	txt	NA	1655_OncotypeDXqRTPCR.txt	315	released	text	444dce38d479371060b1943013889833
file	BENTO-BIOS-1671481	BENTO-LAB-001	BENTO-FILE-1671481	qRT-PCR output	txt	NA	1684_OncotypeDXqRTPCR.txt	317	released	text	f9ac6c32e31a1a6df751719276cba3a3
file	BENTO-BIOS-1689286	BENTO-LAB-001	BENTO-FILE-1689286	qRT-PCR output	txt	NA	1704_OncotypeDXqRTPCR.txt	319	released	text	3ec1bcfe4c4842cfde251fa417f6a3c2
file	BENTO-BIOS-1695423	BENTO-LAB-001	BENTO-FILE-1695423	qRT-PCR output	txt	NA	1714_OncotypeDXqRTPCR.txt	318	released	text	bb995a8902100bb016c4b227900f7c6f
file	BENTO-BIOS-1720989	BENTO-LAB-001	BENTO-FILE-1720989	qRT-PCR output	txt	NA	1749_OncotypeDXqRTPCR.txt	317	released	text	ad0abe2e89669a0c041aea07c5a669ae
file	BENTO-BIOS-1721056	BENTO-LAB-001	BENTO-FILE-1721056	qRT-PCR output	txt	NA	1750_OncotypeDXqRTPCR.txt	319	released	text	9ceecc4ef875d80ca53d4c92af98280c
file	BENTO-BIOS-1732719	BENTO-LAB-001	BENTO-FILE-1732719	qRT-PCR output	txt	NA	1768_OncotypeDXqRTPCR.txt	317	released	text	d871084e51cb302dd2d4cf795942237e
file	BENTO-BIOS-1734819	BENTO-LAB-001	BENTO-FILE-1734819	qRT-PCR output	txt	NA	1770_OncotypeDXqRTPCR.txt	316	released	text	ed33a7ae38ba5c6bdbef48e01c52613f
file	BENTO-BIOS-1754214	BENTO-LAB-001	BENTO-FILE-1754214	qRT-PCR output	txt	NA	1796_OncotypeDXqRTPCR.txt	319	released	text	922ccb5de0808f6e485bc8d07815022b
file	BENTO-BIOS-1764386	BENTO-LAB-001	BENTO-FILE-1764386	qRT-PCR output	txt	NA	1805_OncotypeDXqRTPCR.txt	319	released	text	367921e5a5fcca0e97f5003d3b87aded
file	BENTO-BIOS-1766813	BENTO-LAB-001	BENTO-FILE-1766813	qRT-PCR output	txt	NA	1807_OncotypeDXqRTPCR.txt	316	released	text	b90b8864e938f5360ff867760a0d101d
file	BENTO-BIOS-1781165	BENTO-LAB-001	BENTO-FILE-1781165	qRT-PCR output	txt	NA	1826_OncotypeDXqRTPCR.txt	319	released	text	89edb43b539cf7aa4bb8a1bd3724e812
file	BENTO-BIOS-1789231	BENTO-LAB-001	BENTO-FILE-1789231	qRT-PCR output	txt	NA	1834_OncotypeDXqRTPCR.txt	319	released	text	7454d2504557a829f5ec988fcaa3dbe0
file	BENTO-BIOS-1790063	BENTO-LAB-001	BENTO-FILE-1790063	qRT-PCR output	txt	NA	1836_OncotypeDXqRTPCR.txt	320	released	text	8a611a6ac1a26e2e1f7b4a2cbf2de9f3
file	BENTO-BIOS-1807998	BENTO-LAB-001	BENTO-FILE-1807998	qRT-PCR output	txt	NA	1848_OncotypeDXqRTPCR.txt	318	released	text	e8e4c485a35bdd8eae5afc898e69626e
file	BENTO-BIOS-1825836	BENTO-LAB-001	BENTO-FILE-1825836	qRT-PCR output	txt	NA	1864_OncotypeDXqRTPCR.txt	317	released	text	1672785010c72d9fa9a8a6fbc7451a1b
file	BENTO-BIOS-1826985	BENTO-LAB-001	BENTO-FILE-1826985	qRT-PCR output	txt	NA	1865_OncotypeDXqRTPCR.txt	315	released	text	c1644fd96af42c31ab0f5641f8f30444
file	BENTO-BIOS-1830950	BENTO-LAB-001	BENTO-FILE-1830950	qRT-PCR output	txt	NA	1867_OncotypeDXqRTPCR.txt	318	released	text	be7465da4c0d50e819be8be6f555c04d
file	BENTO-BIOS-1844136	BENTO-LAB-001	BENTO-FILE-1844136	qRT-PCR output	txt	NA	1885_OncotypeDXqRTPCR.txt	318	released	text	3500916980837df3045d8099065b54a1
file	BENTO-BIOS-1853765	BENTO-LAB-001	BENTO-FILE-1853765	qRT-PCR output	txt	NA	1897_OncotypeDXqRTPCR.txt	317	released	text	3472b18f1341228d5d3fc986bb49011d
file	BENTO-BIOS-1865229	BENTO-LAB-001	BENTO-FILE-1865229	qRT-PCR output	txt	NA	1906_OncotypeDXqRTPCR.txt	316	released	text	ad10ca955656da51ef4ca1cb397d8893
file	BENTO-BIOS-1869564	BENTO-LAB-001	BENTO-FILE-1869564	qRT-PCR output	txt	NA	1909_OncotypeDXqRTPCR.txt	317	released	text	9ef001d8b18d7358599d2bf096464d8c
file	BENTO-BIOS-1898385	BENTO-LAB-001	BENTO-FILE-1898385	qRT-PCR output	txt	NA	1936_OncotypeDXqRTPCR.txt	316	released	text	78e76848feed29ab64cb6c85956b71c5
file	BENTO-BIOS-1904984	BENTO-LAB-001	BENTO-FILE-1904984	qRT-PCR output	txt	NA	1943_OncotypeDXqRTPCR.txt	316	released	text	495551551d8f9f515a6eb090a9fc5a66
file	BENTO-BIOS-1908165	BENTO-LAB-001	BENTO-FILE-1908165	qRT-PCR output	txt	NA	1945_OncotypeDXqRTPCR.txt	320	released	text	fed51b08be5f08d74a5a266ad70c34e3
file	BENTO-BIOS-1909263	BENTO-LAB-001	BENTO-FILE-1909263	qRT-PCR output	txt	NA	1946_OncotypeDXqRTPCR.txt	317	released	text	85ae2b5ebb473baa44f6783b098c1a1d
file	BENTO-BIOS-1915663	BENTO-LAB-001	BENTO-FILE-1915663	qRT-PCR output	txt	NA	1953_OncotypeDXqRTPCR.txt	314	released	text	603cee4fe63fa77b6a6088d741f08830
file	BENTO-BIOS-1923229	BENTO-LAB-001	BENTO-FILE-1923229	qRT-PCR output	txt	NA	1959_OncotypeDXqRTPCR.txt	316	released	text	7c1e3eb801e021ed7df5b90f7b8d3a90
file	BENTO-BIOS-1923898	BENTO-LAB-001	BENTO-FILE-1923898	qRT-PCR output	txt	NA	1960_OncotypeDXqRTPCR.txt	317	released	text	dd19fea479af3b791a402cbf32dc1209
file	BENTO-BIOS-1931984	BENTO-LAB-001	BENTO-FILE-1931984	qRT-PCR output	txt	NA	1968_OncotypeDXqRTPCR.txt	318	released	text	b552778939f979ad606fa515a6974ea9
file	BENTO-BIOS-1950709	BENTO-LAB-001	BENTO-FILE-1950709	qRT-PCR output	txt	NA	1984_OncotypeDXqRTPCR.txt	314	released	text	f1e957b38d326e4120dc37cbdbc04ec4
file	BENTO-BIOS-1960031	BENTO-LAB-001	BENTO-FILE-1960031	qRT-PCR output	txt	NA	1999_OncotypeDXqRTPCR.txt	319	released	text	b1c61add727c98e58351bfc6fd9452b5
file	BENTO-BIOS-1966229	BENTO-LAB-001	BENTO-FILE-1966229	qRT-PCR output	txt	NA	2003_OncotypeDXqRTPCR.txt	319	released	text	9bce56aee073ce731225dfb3aa6c2a62
file	BENTO-BIOS-1990270	BENTO-LAB-001	BENTO-FILE-1990270	qRT-PCR output	txt	NA	2021_OncotypeDXqRTPCR.txt	317	released	text	dd6fdf340a25f7420f3c8ce98076c275
file	BENTO-BIOS-1991943	BENTO-LAB-001	BENTO-FILE-1991943	qRT-PCR output	txt	NA	2024_OncotypeDXqRTPCR.txt	319	released	text	80ad2a8ac20a27826c1a3c759abcbfdc
file	BENTO-BIOS-1999866	BENTO-LAB-001	BENTO-FILE-1999866	qRT-PCR output	txt	NA	2030_OncotypeDXqRTPCR.txt	317	released	text	485583baa79f45b78ef02f14922b4fbc
file	BENTO-BIOS-2043732	BENTO-LAB-001	BENTO-FILE-2043732	qRT-PCR output	txt	NA	2075_OncotypeDXqRTPCR.txt	317	released	text	c6699f75a44c149623a0048016eeab69
file	BENTO-BIOS-2048703	BENTO-LAB-001	BENTO-FILE-2048703	qRT-PCR output	txt	NA	2082_OncotypeDXqRTPCR.txt	318	released	text	7fc9696c002a4f08678c559ec7a85dc1
file	BENTO-BIOS-2058985	BENTO-LAB-001	BENTO-FILE-2058985	qRT-PCR output	txt	NA	2089_OncotypeDXqRTPCR.txt	316	released	text	09c12c70f0c3666faada30f93a628ab4
file	BENTO-BIOS-2069637	BENTO-LAB-001	BENTO-FILE-2069637	qRT-PCR output	txt	NA	2101_OncotypeDXqRTPCR.txt	318	released	text	cbfab456ab15ee7ecc18d5ba183c09a1
file	BENTO-BIOS-2091565	BENTO-LAB-001	BENTO-FILE-2091565	qRT-PCR output	txt	NA	2126_OncotypeDXqRTPCR.txt	316	released	text	84f7bedaa853a66b31cdd4021504cc7e
file	BENTO-BIOS-2091699	BENTO-LAB-001	BENTO-FILE-2091699	qRT-PCR output	txt	NA	2127_OncotypeDXqRTPCR.txt	315	released	text	9ad78e35d08ae62cb05cbcc68ee9dc77
file	BENTO-BIOS-2116539	BENTO-LAB-001	BENTO-FILE-2116539	qRT-PCR output	txt	NA	2154_OncotypeDXqRTPCR.txt	317	released	text	49979541707e4afac756afc9cfc452b4
file	BENTO-BIOS-2116671	BENTO-LAB-001	BENTO-FILE-2116671	qRT-PCR output	txt	NA	2156_OncotypeDXqRTPCR.txt	316	released	text	39474ebe0fd2c425964467571cc29917
file	BENTO-BIOS-2120478	BENTO-LAB-001	BENTO-FILE-2120478	qRT-PCR output	txt	NA	2158_OncotypeDXqRTPCR.txt	318	released	text	22efe03b7432bcaa5968ee4345b1f5cb
file	BENTO-BIOS-2131195	BENTO-LAB-001	BENTO-FILE-2131195	qRT-PCR output	txt	NA	2165_OncotypeDXqRTPCR.txt	317	released	text	d9ab74324ac60c17dd4f8cf98c19c8cc
file	BENTO-BIOS-2144888	BENTO-LAB-001	BENTO-FILE-2144888	qRT-PCR output	txt	NA	2182_OncotypeDXqRTPCR.txt	316	released	text	f12f9e15e84e214c465d6bd97972a255
file	BENTO-BIOS-2189766	BENTO-LAB-001	BENTO-FILE-2189766	qRT-PCR output	txt	NA	2227_OncotypeDXqRTPCR.txt	315	released	text	2685540a53e7e71425af0d4edd9303ea
file	BENTO-BIOS-2198476	BENTO-LAB-001	BENTO-FILE-2198476	qRT-PCR output	txt	NA	2234_OncotypeDXqRTPCR.txt	316	released	text	3c716e2a28f211ae583aa824484e0768
file	BENTO-BIOS-2218183	BENTO-LAB-001	BENTO-FILE-2218183	qRT-PCR output	txt	NA	2248_OncotypeDXqRTPCR.txt	319	released	text	e32d65d822128153a1f41f4891a72ac0
file	BENTO-BIOS-2229044	BENTO-LAB-001	BENTO-FILE-2229044	qRT-PCR output	txt	NA	2258_OncotypeDXqRTPCR.txt	317	released	text	1f7ca6907c4ada84bd4c2fe8127739b9
file	BENTO-BIOS-2235329	BENTO-LAB-001	BENTO-FILE-2235329	qRT-PCR output	txt	NA	2266_OncotypeDXqRTPCR.txt	315	released	text	fcea632dc5f7719f422b2d79ac27a4a0
file	BENTO-BIOS-2280029	BENTO-LAB-001	BENTO-FILE-2280029	qRT-PCR output	txt	NA	2319_OncotypeDXqRTPCR.txt	317	released	text	4b4f2a0be94103a978dc8f0d1a8c3fcc
file	BENTO-BIOS-2280754	BENTO-LAB-001	BENTO-FILE-2280754	qRT-PCR output	txt	NA	2320_OncotypeDXqRTPCR.txt	316	released	text	640b54a920f5f2790c2188889c16c562
file	BENTO-BIOS-2280990	BENTO-LAB-001	BENTO-FILE-2280990	qRT-PCR output	txt	NA	2321_OncotypeDXqRTPCR.txt	318	released	text	7823135a2edb519bb48baf031bc2b49a
file	BENTO-BIOS-2281872	BENTO-LAB-001	BENTO-FILE-2281872	qRT-PCR output	txt	NA	2322_OncotypeDXqRTPCR.txt	319	released	text	b4c88b3debb36c624074ab2573c75d5b
file	BENTO-BIOS-2286282	BENTO-LAB-001	BENTO-FILE-2286282	qRT-PCR output	txt	NA	2328_OncotypeDXqRTPCR.txt	316	released	text	4ba7a9abb23d766044f667ee8c6f011a
file	BENTO-BIOS-2290033	BENTO-LAB-001	BENTO-FILE-2290033	qRT-PCR output	txt	NA	2335_OncotypeDXqRTPCR.txt	318	released	text	6e97225addeb9b4439f56a6cdf16e174
file	BENTO-BIOS-2315660	BENTO-LAB-001	BENTO-FILE-2315660	qRT-PCR output	txt	NA	2357_OncotypeDXqRTPCR.txt	318	released	text	fb41f9a2f30123d6888d566cc5f0de62
file	BENTO-BIOS-2318121	BENTO-LAB-001	BENTO-FILE-2318121	qRT-PCR output	txt	NA	2358_OncotypeDXqRTPCR.txt	316	released	text	01ba92d81ff8dcd3cad9d187eba36b96
file	BENTO-BIOS-2334273	BENTO-LAB-001	BENTO-FILE-2334273	qRT-PCR output	txt	NA	2377_OncotypeDXqRTPCR.txt	319	released	text	0d89a9e87abd90cbb054a257b9919215
file	BENTO-BIOS-2340784	BENTO-LAB-001	BENTO-FILE-2340784	qRT-PCR output	txt	NA	2382_OncotypeDXqRTPCR.txt	316	released	text	00e75168436407c598dcf3ad1466fb0e
file	BENTO-BIOS-2344489	BENTO-LAB-001	BENTO-FILE-2344489	qRT-PCR output	txt	NA	2385_OncotypeDXqRTPCR.txt	317	released	text	ebf0dfccfb3a0aa4ba1a7549e016443c
file	BENTO-BIOS-2362522	BENTO-LAB-001	BENTO-FILE-2362522	qRT-PCR output	txt	NA	2398_OncotypeDXqRTPCR.txt	316	released	text	0bd7bf788d5c334ea6c19141c69bd3d0
file	BENTO-BIOS-2381902	BENTO-LAB-001	BENTO-FILE-2381902	qRT-PCR output	txt	NA	2412_OncotypeDXqRTPCR.txt	316	released	text	feed3d2357ce198a7ee979b6bacea4e0
file	BENTO-BIOS-2383456	BENTO-LAB-001	BENTO-FILE-2383456	qRT-PCR output	txt	NA	2413_OncotypeDXqRTPCR.txt	315	released	text	5f8d7fbcedb59949b2631be8d8e53540
file	BENTO-BIOS-2395872	BENTO-LAB-001	BENTO-FILE-2395872	qRT-PCR output	txt	NA	2424_OncotypeDXqRTPCR.txt	316	released	text	f726905b300933c33322eeaba4b11d36
file	BENTO-BIOS-2405814	BENTO-LAB-001	BENTO-FILE-2405814	qRT-PCR output	txt	NA	2436_OncotypeDXqRTPCR.txt	318	released	text	b38e6a9abd6b48539bb4a64345133035
file	BENTO-BIOS-2405892	BENTO-LAB-001	BENTO-FILE-2405892	qRT-PCR output	txt	NA	2437_OncotypeDXqRTPCR.txt	318	released	text	183f39386941df761c90411420188601
file	BENTO-BIOS-2406007	BENTO-LAB-001	BENTO-FILE-2406007	qRT-PCR output	txt	NA	2438_OncotypeDXqRTPCR.txt	314	released	text	103ae66a592cfd8ecb2874a23d6e8d30
file	BENTO-BIOS-2452180	BENTO-LAB-001	BENTO-FILE-2452180	qRT-PCR output	txt	NA	2480_OncotypeDXqRTPCR.txt	319	released	text	b6aa000ec004ab28a5c3ba4ab274d771
file	BENTO-BIOS-2466024	BENTO-LAB-001	BENTO-FILE-2466024	qRT-PCR output	txt	NA	2493_OncotypeDXqRTPCR.txt	314	released	text	c15c425c6f1f18d371a2fe0977e332c3
file	BENTO-BIOS-2472737	BENTO-LAB-001	BENTO-FILE-2472737	qRT-PCR output	txt	NA	2502_OncotypeDXqRTPCR.txt	316	released	text	7ede7be92350dfc232e1ea51804bfcb6
file	BENTO-BIOS-2474318	BENTO-LAB-001	BENTO-FILE-2474318	qRT-PCR output	txt	NA	2505_OncotypeDXqRTPCR.txt	320	released	text	2df05cb67975c056d5006ebf332746cd
file	BENTO-BIOS-2488640	BENTO-LAB-001	BENTO-FILE-2488640	qRT-PCR output	txt	NA	2520_OncotypeDXqRTPCR.txt	317	released	text	dc86920c2062c05f13b3dac86e042be3
file	BENTO-BIOS-2523323	BENTO-LAB-001	BENTO-FILE-2523323	qRT-PCR output	txt	NA	2547_OncotypeDXqRTPCR.txt	315	released	text	fdb7150cd90d0aa79692d3d3c2b89c83
file	BENTO-BIOS-2528262	BENTO-LAB-001	BENTO-FILE-2528262	qRT-PCR output	txt	NA	2554_OncotypeDXqRTPCR.txt	316	released	text	7d7ab740d91a56be41376f7f175e86b6
file	BENTO-BIOS-2531985	BENTO-LAB-001	BENTO-FILE-2531985	qRT-PCR output	txt	NA	2560_OncotypeDXqRTPCR.txt	317	released	text	c51220f95717bfa0724a7f6ddc346806
file	BENTO-BIOS-2532887	BENTO-LAB-001	BENTO-FILE-2532887	qRT-PCR output	txt	NA	2562_OncotypeDXqRTPCR.txt	317	released	text	26fa1234d8f882ad3013a6b6032bd444
file	BENTO-BIOS-2533756	BENTO-LAB-001	BENTO-FILE-2533756	qRT-PCR output	txt	NA	2564_OncotypeDXqRTPCR.txt	318	released	text	e409aa1e8493ba22f34fb81e2b6ad160
file	BENTO-BIOS-2536711	BENTO-LAB-001	BENTO-FILE-2536711	qRT-PCR output	txt	NA	2570_OncotypeDXqRTPCR.txt	315	released	text	f83cdfb0c6a9639e1332eb164d9cb78b
file	BENTO-BIOS-2551656	BENTO-LAB-001	BENTO-FILE-2551656	qRT-PCR output	txt	NA	2589_OncotypeDXqRTPCR.txt	318	released	text	18dd39551d7fa2ca462c1a1715c98d4c
file	BENTO-BIOS-2553076	BENTO-LAB-001	BENTO-FILE-2553076	qRT-PCR output	txt	NA	2591_OncotypeDXqRTPCR.txt	315	released	text	6ae6fef103ec7b1702ba142e73b737b5
file	BENTO-BIOS-2564662	BENTO-LAB-001	BENTO-FILE-2564662	qRT-PCR output	txt	NA	2601_OncotypeDXqRTPCR.txt	316	released	text	5a67d067d81b69d3706048c59bd23cf6
file	BENTO-BIOS-2565096	BENTO-LAB-001	BENTO-FILE-2565096	qRT-PCR output	txt	NA	2602_OncotypeDXqRTPCR.txt	320	released	text	8167d84b3510d3b58fef943eb679376c
file	BENTO-BIOS-2583064	BENTO-LAB-001	BENTO-FILE-2583064	qRT-PCR output	txt	NA	2623_OncotypeDXqRTPCR.txt	317	released	text	09d941fa1ebae0bdfc98335e811b9ca0
file	BENTO-BIOS-2583232	BENTO-LAB-001	BENTO-FILE-2583232	qRT-PCR output	txt	NA	2624_OncotypeDXqRTPCR.txt	318	released	text	ad856b1c9c3fcf5aacd89c92c972a1ad
file	BENTO-BIOS-2593366	BENTO-LAB-001	BENTO-FILE-2593366	qRT-PCR output	txt	NA	2631_OncotypeDXqRTPCR.txt	319	released	text	c046d34eaad55d4a2fa76e0ac5924b04
file	BENTO-BIOS-2594297	BENTO-LAB-001	BENTO-FILE-2594297	qRT-PCR output	txt	NA	2633_OncotypeDXqRTPCR.txt	316	released	text	8b195c8133e9fc617dd0df74e063738d
file	BENTO-BIOS-2611047	BENTO-LAB-001	BENTO-FILE-2611047	qRT-PCR output	txt	NA	2650_OncotypeDXqRTPCR.txt	317	released	text	8f34a2bd8b28ec58268ef6dc8a6c5fab
file	BENTO-BIOS-2611276	BENTO-LAB-001	BENTO-FILE-2611276	qRT-PCR output	txt	NA	2651_OncotypeDXqRTPCR.txt	319	released	text	8eb164928c1a9ed1b594d17fc8493d43
file	BENTO-BIOS-2611480	BENTO-LAB-001	BENTO-FILE-2611480	qRT-PCR output	txt	NA	2652_OncotypeDXqRTPCR.txt	312	released	text	d759871c9977d9e623df2cba4247538d
file	BENTO-BIOS-2622408	BENTO-LAB-001	BENTO-FILE-2622408	qRT-PCR output	txt	NA	2662_OncotypeDXqRTPCR.txt	314	released	text	6c45e006dbf9168ebaa53cb4c267ec70
file	BENTO-BIOS-2626522	BENTO-LAB-001	BENTO-FILE-2626522	qRT-PCR output	txt	NA	2665_OncotypeDXqRTPCR.txt	314	released	text	69f1fa6c48580d255f6b29935082921d
file	BENTO-BIOS-2638208	BENTO-LAB-001	BENTO-FILE-2638208	qRT-PCR output	txt	NA	2678_OncotypeDXqRTPCR.txt	317	released	text	2c269c8c9bcd751dafab74f2df3b09ef
file	BENTO-BIOS-2645657	BENTO-LAB-001	BENTO-FILE-2645657	qRT-PCR output	txt	NA	2685_OncotypeDXqRTPCR.txt	317	released	text	a0f6ded42910f2d32a2b711633147029
file	BENTO-BIOS-2663174	BENTO-LAB-001	BENTO-FILE-2663174	qRT-PCR output	txt	NA	2700_OncotypeDXqRTPCR.txt	316	released	text	4165ebb64f8908318239f67dc3bbc905
file	BENTO-BIOS-2679972	BENTO-LAB-001	BENTO-FILE-2679972	qRT-PCR output	txt	NA	2713_OncotypeDXqRTPCR.txt	318	released	text	89a4117b26f524496f02ce3ac66bb852
file	BENTO-BIOS-2730720	BENTO-LAB-001	BENTO-FILE-2730720	qRT-PCR output	txt	NA	2764_OncotypeDXqRTPCR.txt	316	released	text	c58e93a88307cfb9097760f92ffc78e5
file	BENTO-BIOS-2739536	BENTO-LAB-001	BENTO-FILE-2739536	qRT-PCR output	txt	NA	2773_OncotypeDXqRTPCR.txt	316	released	text	3f89f1690c3a2afdd0d256d97d50cc1e
file	BENTO-BIOS-2750519	BENTO-LAB-001	BENTO-FILE-2750519	qRT-PCR output	txt	NA	2782_OncotypeDXqRTPCR.txt	317	released	text	76b5ab351660fa80ff16572b819f0393
file	BENTO-BIOS-2755792	BENTO-LAB-001	BENTO-FILE-2755792	qRT-PCR output	txt	NA	2790_OncotypeDXqRTPCR.txt	314	released	text	64b0faa7f67be27336218738b193ebb9
file	BENTO-BIOS-2777875	BENTO-LAB-001	BENTO-FILE-2777875	qRT-PCR output	txt	NA	2823_OncotypeDXqRTPCR.txt	318	released	text	ec3d3feae2a42f437841b9c44b0af4ee
file	BENTO-BIOS-2777951	BENTO-LAB-001	BENTO-FILE-2777951	qRT-PCR output	txt	NA	2824_OncotypeDXqRTPCR.txt	317	released	text	af915db105f9f0d57f2e5c85373e39fe
file	BENTO-BIOS-2785093	BENTO-LAB-001	BENTO-FILE-2785093	qRT-PCR output	txt	NA	2833_OncotypeDXqRTPCR.txt	319	released	text	f404ae0563983cfb1922a72d399c287a
file	BENTO-BIOS-2791601	BENTO-LAB-001	BENTO-FILE-2791601	qRT-PCR output	txt	NA	2841_OncotypeDXqRTPCR.txt	315	released	text	8695ddc75fe346e97f124e5d991541e1
file	BENTO-BIOS-2793779	BENTO-LAB-001	BENTO-FILE-2793779	qRT-PCR output	txt	NA	2845_OncotypeDXqRTPCR.txt	317	released	text	038d4183b82f124148cec91febaa8df1
file	BENTO-BIOS-2794325	BENTO-LAB-001	BENTO-FILE-2794325	qRT-PCR output	txt	NA	2846_OncotypeDXqRTPCR.txt	316	released	text	bf590630a4cbd9af3758d8f8c2dfd820
file	BENTO-BIOS-2806216	BENTO-LAB-001	BENTO-FILE-2806216	qRT-PCR output	txt	NA	2860_OncotypeDXqRTPCR.txt	316	released	text	9fd081abe858663b07049a4d9c031ab7
file	BENTO-BIOS-2810076	BENTO-LAB-001	BENTO-FILE-2810076	qRT-PCR output	txt	NA	2865_OncotypeDXqRTPCR.txt	317	released	text	353fe6e55bc378de478dbabb6f6f0884
file	BENTO-BIOS-2812566	BENTO-LAB-001	BENTO-FILE-2812566	qRT-PCR output	txt	NA	2868_OncotypeDXqRTPCR.txt	315	released	text	ffb663b78fc6e96a46bf144ed004e564
file	BENTO-BIOS-2819944	BENTO-LAB-001	BENTO-FILE-2819944	qRT-PCR output	txt	NA	2877_OncotypeDXqRTPCR.txt	318	released	text	8c24523054d47f6880f26d34a1af9ef2
file	BENTO-BIOS-2823107	BENTO-LAB-001	BENTO-FILE-2823107	qRT-PCR output	txt	NA	2878_OncotypeDXqRTPCR.txt	315	released	text	68836622a8491b600348944834f45dfd
file	BENTO-BIOS-2832247	BENTO-LAB-001	BENTO-FILE-2832247	qRT-PCR output	txt	NA	2882_OncotypeDXqRTPCR.txt	316	released	text	96b50a6a41d58203abd158d3e28ea2e3
file	BENTO-BIOS-2832250	BENTO-LAB-001	BENTO-FILE-2832250	qRT-PCR output	txt	NA	2883_OncotypeDXqRTPCR.txt	318	released	text	6af5ae4d7c674e6ec2f1f0220ccbfc15
file	BENTO-BIOS-2833951	BENTO-LAB-001	BENTO-FILE-2833951	qRT-PCR output	txt	NA	2886_OncotypeDXqRTPCR.txt	319	released	text	f1d8f6fa734d8c7aaf73ae1ed07ba2f0
file	BENTO-BIOS-2855603	BENTO-LAB-001	BENTO-FILE-2855603	qRT-PCR output	txt	NA	2908_OncotypeDXqRTPCR.txt	318	released	text	ca00afc954a4597759593324f92785af
file	BENTO-BIOS-2895766	BENTO-LAB-001	BENTO-FILE-2895766	qRT-PCR output	txt	NA	2937_OncotypeDXqRTPCR.txt	319	released	text	8d8f1863fcafc167166b6d6593b24032
file	BENTO-BIOS-2904087	BENTO-LAB-001	BENTO-FILE-2904087	qRT-PCR output	txt	NA	2944_OncotypeDXqRTPCR.txt	319	released	text	46d7d061f3fc96868bd4406f8e023e42
file	BENTO-BIOS-2915405	BENTO-LAB-001	BENTO-FILE-2915405	qRT-PCR output	txt	NA	2965_OncotypeDXqRTPCR.txt	318	released	text	3702efcc59f7dc51a074ca363cca06ad
file	BENTO-BIOS-2916194	BENTO-LAB-001	BENTO-FILE-2916194	qRT-PCR output	txt	NA	2966_OncotypeDXqRTPCR.txt	317	released	text	36ddbc0ef241638d1bf515d6563f8323
file	BENTO-BIOS-2922890	BENTO-LAB-001	BENTO-FILE-2922890	qRT-PCR output	txt	NA	2970_OncotypeDXqRTPCR.txt	318	released	text	297d80dbcc1e1d7ee2cf90979b4bc71e
file	BENTO-BIOS-2926212	BENTO-LAB-001	BENTO-FILE-2926212	qRT-PCR output	txt	NA	2975_OncotypeDXqRTPCR.txt	316	released	text	a50921158a3923b9a029aa43c87f3c86
file	BENTO-BIOS-2934942	BENTO-LAB-001	BENTO-FILE-2934942	qRT-PCR output	txt	NA	2985_OncotypeDXqRTPCR.txt	319	released	text	a421a9a306fc40eb29a86456ed66ea2f
